1.291250,45.229167,6.70,1
1.265833,-0.503056,6.29,2
1.333750,-5.707500,4.61,3
1.425000,13.396111,5.51,4
1.566667,58.436667,5.96,5
1.579167,-49.075000,5.70,6
1.610417,64.196111,5.59,7
1.653333,29.021389,6.13,8
1.708750,-23.107500,6.18,9
1.825833,-17.386389,6.19,10
1.933750,-2.548889,6.43,11
1.945000,-22.508889,5.94,12
2.014583,-33.529444,5.68,13
2.050417,-2.447778,6.07,14
2.097083,29.090556,2.06,15
2.072500,-8.823889,5.99,16
2.170833,36.626667,6.19,17
2.139167,-17.577500,6.06,18
2.217500,25.462778,6.23,19
2.334167,79.714722,6.01,20
2.294583,59.149722,2.27,21
2.260000,18.211944,5.53,22
2.260000,-54.001944,6.33,23
2.337500,-27.987778,5.42,24
2.352917,-45.747500,3.88,25
2.509583,11.145556,5.51,26
2.580417,46.072222,5.03,27
2.623750,57.165556,6.74,28
2.578333,-5.248611,5.84,29
2.508750,-82.223889,5.28,30
2.678333,-12.580000,5.85,31
2.660833,-73.224444,6.64,32
2.816250,-15.468056,4.89,33
2.893333,-27.799722,5.41,34
2.933333,-35.133056,5.25,35
2.996250,48.152500,6.16,36
3.041667,-17.938333,5.25,37
3.210000,37.693333,6.73,38
3.309167,15.183611,2.83,39
3.350000,26.987222,6.30,40
3.378333,41.035278,5.72,41
3.425417,-26.021944,5.94,42
3.434167,-26.284722,6.31,43
3.509583,33.206111,6.25,44
3.650833,20.206667,4.80,45
3.615000,-7.780556,5.12,46
3.330833,-84.994167,5.77,47
3.660000,-18.932778,4.44,48
3.733750,22.284167,6.24,49
3.745000,8.820833,5.79,50
3.727083,-9.569722,5.75,51
3.779167,31.535833,6.45,52
3.794167,27.283056,6.35,53
3.742500,-34.904444,6.17,54
4.058333,76.950833,6.35,55
4.090000,43.594722,6.15,56
4.037083,-31.446389,5.67,57
3.980000,-75.911389,6.49,58
4.142083,8.240000,6.11,59
4.237917,61.533333,5.74,60
4.177083,-20.210556,6.47,61
4.287917,47.947500,5.89,62
4.272917,38.681667,4.61,63
4.204167,-78.780556,6.77,64
4.429167,51.433056,6.14,65
4.385833,-19.051111,6.45,66
4.448750,1.688889,6.17,67
4.582083,36.785278,4.52,68
4.571667,11.205833,6.05,69
4.675417,43.791111,6.11,70
4.659583,31.517222,5.87,71
4.674167,-8.052778,6.46,72
4.677500,-43.235278,6.33,73
4.857083,-8.823889,3.56,74
4.923333,40.729722,6.33,75
5.021667,48.865278,6.52,76
5.017917,-64.874722,4.23,77
5.101667,30.935833,5.90,78
5.189583,32.911389,5.79,79
5.149583,8.190278,5.37,80
5.227083,10.976944,6.56,81
5.280417,37.968611,5.18,82
5.162500,-69.625000,5.51,83
5.380000,-28.981667,5.18,84
5.442917,-20.057778,5.12,85
5.606250,13.482500,6.23,86
5.369167,-77.426944,5.97,87
5.715833,-12.209444,6.39,88
5.802500,-31.036111,6.55,89
6.008333,38.577222,7.39,90
6.065000,52.020000,5.57,91
6.197917,61.831111,5.40,93
6.123750,-2.219167,6.07,94
6.276667,53.046944,5.74,96
6.350833,1.939722,5.77,97
6.437917,-77.254167,2.80,98
6.570833,-42.306111,2.39,99
6.550833,-43.680000,3.94,100
6.655833,-0.049722,6.19,101
6.811250,-25.547222,5.98,102
7.012083,17.893056,5.06,103
7.057083,44.394444,5.17,104
6.982083,-33.007222,4.81,105
7.052917,16.445000,6.06,106
7.083750,10.189722,6.04,107
7.087917,-20.335000,6.43,108
7.110000,-39.915000,5.43,109
7.235833,36.900000,6.26,110
7.179583,-50.532778,6.26,111
7.729167,77.019444,6.21,112
7.582917,59.977222,5.94,113
7.530417,29.751667,5.23,114
7.466250,-14.864167,6.14,115
7.453750,-32.116667,6.57,116
7.510000,-3.957222,5.72,117
7.594583,-23.787778,5.19,118
7.615833,-40.939444,6.19,119
7.608750,-48.215000,5.69,120
7.855417,66.519444,6.18,121
7.856667,33.581667,5.87,122
7.943333,54.522222,4.73,123
7.921667,52.839444,5.60,124
7.854167,-48.803611,4.77,125
7.886250,-62.958056,4.37,126
7.890000,-62.965833,4.54,127
8.111667,43.494722,6.70,128
8.330417,70.981667,6.42,129
8.250000,62.931667,4.16,130
8.147917,20.294444,5.38,131
8.099167,6.955556,5.67,132
8.143750,27.580556,6.67,133
8.204583,28.280278,6.30,134
8.293333,54.895000,5.93,135
8.182500,-63.031111,5.09,136
8.603750,66.750278,6.48,137
8.421250,-29.558333,5.55,138
8.347083,-71.266111,6.13,139
8.615833,-52.373056,5.57,140
8.730417,13.371111,6.40,141
8.812083,-3.592778,5.20,142
8.886667,-0.505556,5.93,143
9.034583,54.168611,5.08,144
8.977917,13.206667,6.41,145
9.113750,60.326111,5.79,146
8.921250,-48.000833,5.51,147
8.889167,-54.821944,6.06,148
9.083333,27.254722,6.50,149
9.012500,-14.973611,6.45,150
9.028750,-22.842500,6.06,151
9.194167,44.488611,5.13,152
9.242917,53.896944,3.66,153
9.220417,33.719444,4.36,154
9.197083,15.231667,5.89,155
9.280000,24.014167,6.47,156
9.337917,35.399444,5.48,157
9.947083,82.493889,6.40,158
9.336250,-24.767222,5.57,159
9.155833,-65.124722,6.42,160
9.377083,3.135278,6.39,161
9.325417,-54.394167,6.41,162
9.638750,29.311667,4.37,163
9.791250,49.354444,5.43,164
9.832083,30.860833,3.27,165
9.840833,21.250556,5.87,166
9.981667,21.438333,5.36,167
10.127083,56.537222,2.23,168
9.670000,-73.137222,6.85,169
9.991250,-33.961667,6.69,170
9.966667,-44.796667,6.01,171
10.119167,-16.516944,6.49,172
10.137083,-23.804444,6.14,173
10.176667,-4.351944,5.91,174
10.280000,39.458611,5.33,175
10.110000,-59.454444,5.89,176
10.514167,66.147500,5.83,177
10.400000,24.629167,6.04,178
10.516250,50.512500,4.80,179
10.331667,-46.085000,4.59,180
10.629583,58.753333,6.17,181
10.443333,-56.501667,5.70,183
10.867083,47.024722,4.94,184
10.678750,-38.463333,6.06,185
10.674167,-60.262500,5.98,186
10.618333,-65.468056,5.39,187
10.897500,-17.986667,2.04,188
11.110000,47.864167,5.67,189
10.959167,-12.011667,6.02,190
10.838333,-57.463056,4.36,191
11.412500,74.988056,5.66,192
11.181250,48.284444,4.54,193
11.047500,-10.609444,4.76,194
11.050417,-38.421667,5.90,195
11.321667,55.221667,5.42,196
11.185000,-22.006111,5.24,197
11.237917,-42.676667,5.94,198
11.134583,-62.497778,6.07,199
11.662500,69.325000,6.33,200
11.350417,-4.629167,6.15,201
11.250000,-53.715000,6.15,202
11.369583,-12.880833,6.15,203
11.562917,55.305278,6.52,204
11.545417,44.861389,6.05,205
11.423750,-16.424167,6.47,206
11.676667,59.574444,6.39,207
11.942083,74.847500,5.41,208
11.440000,-47.551667,5.80,209
11.549167,-22.521944,5.50,210
11.637500,15.475556,5.38,211
12.037917,72.675000,5.87,212
11.756250,11.973889,5.50,213
11.806667,19.578889,6.13,214
11.834583,24.267222,4.06,215
11.848333,6.740833,5.99,216
11.978333,20.925278,6.54,217
11.930417,-18.061389,5.70,218
12.275000,57.815833,3.44,219
12.004583,-21.722500,5.57,220
12.072500,7.300000,5.93,221
12.095833,5.280556,5.75,222
12.208750,50.968333,4.89,223
12.170833,7.585000,4.43,224
12.244583,16.940556,5.07,225
12.453333,41.078889,4.53,226
12.356667,-13.561389,5.59,227
12.307917,-24.136389,5.90,228
12.236250,-46.697778,6.27,229
12.470000,27.710833,7.00,230
12.471667,27.710278,7.10,231
12.389167,-23.361667,6.28,232
12.681667,64.247500,5.39,233
12.576250,45.002222,6.15,234
12.531667,-10.644444,5.19,235
12.147500,-74.923333,5.07,236
12.818333,61.805833,6.07,237
12.739167,51.508056,6.39,238
12.515417,-43.394722,6.48,239
13.721250,83.707222,5.62,240
12.890417,51.571111,6.21,241
12.671667,-50.986944,5.22,242
12.826250,3.385000,6.37,243
13.267083,61.124167,4.82,244
12.967083,-43.709167,6.90,245
13.222500,38.548611,6.69,246
13.169167,-24.005833,5.46,247
13.252083,-1.144167,4.77,248
13.367500,37.418056,6.06,249
13.448333,52.689167,6.27,250
13.301667,-24.776944,6.46,251
13.101250,-69.504444,6.22,252
13.750417,58.972778,4.83,253
13.646667,19.188333,5.74,254
13.573333,-8.740833,6.16,255
13.771667,48.678611,6.27,256
13.407917,-62.871389,5.70,257
13.741667,23.628333,5.47,258
13.811250,24.556944,6.20,259
14.053750,57.996667,6.21,260
14.231667,68.776111,6.37,261
13.993750,27.209444,6.09,262
13.926667,-7.347222,5.85,263
14.177083,60.716667,2.47,264
14.165833,59.181111,4.63,265
14.196250,60.362778,5.55,266
14.006250,-11.266667,5.31,267
13.981250,-27.775556,6.10,268
14.188333,38.499444,3.87,269
13.751250,-69.526944,5.45,270
14.301667,23.417500,4.42,271
14.415417,45.839722,6.12,272
14.629583,66.352222,5.97,273
14.459167,28.992222,5.42,274
14.559167,33.950833,5.98,275
14.477083,13.695833,6.32,276
14.578750,21.404444,6.37,277
15.129167,70.983056,6.39,278
14.682917,-11.380000,5.61,279
14.651667,-29.357500,4.31,280
14.593333,-60.696389,6.23,281
15.014167,44.711111,6.84,282
15.015000,44.713333,6.04,283
14.957083,6.483056,6.11,284
17.186250,86.256944,4.25,285
23.460000,89.015556,6.46,286
15.576667,51.035000,6.47,287
15.326250,-38.916667,5.59,288
15.756250,47.376111,6.45,289
15.726250,41.345000,5.98,290
15.704583,31.804444,5.50,291
15.904167,61.075000,5.92,292
15.610000,-31.551944,5.50,293
15.735833,7.890000,4.28,294
15.507500,-57.002500,6.11,295
15.760833,-4.836667,5.43,296
16.081667,61.580278,5.84,297
16.010000,52.502222,5.99,298
15.705000,-46.397500,5.36,299
15.823333,-29.525833,6.29,300
15.954167,1.366667,6.04,301
16.195000,51.010000,6.54,302
16.115000,29.658611,6.19,303
15.678750,-65.456111,6.21,304
16.151667,39.991111,6.72,305
19.056250,87.145278,6.25,306
16.219167,5.656389,6.00,307
16.272500,14.946111,5.68,308
16.595000,62.761667,6.54,309
16.420417,21.473333,5.34,310
16.423750,21.465278,5.56,311
17.301250,80.011667,6.29,312
16.455000,4.908333,6.35,313
16.464167,4.909444,7.25,314
16.403333,-9.979167,6.12,315
16.750833,56.935000,6.43,316
16.521250,-9.839444,5.58,317
16.789583,53.498333,6.38,318
16.640000,12.956111,6.12,319
16.532083,-23.992500,6.14,320
17.068333,54.920278,5.17,321
16.520833,-46.718611,3.31,322
16.610417,-35.660833,6.61,323
17.003750,43.941944,5.03,324
16.804583,-23.996389,6.37,325
17.138750,58.263611,5.79,326
17.005417,32.012222,6.25,327
16.988333,20.739167,5.55,328
16.942500,-9.785556,5.82,329
17.092500,5.649722,5.52,330
16.949583,-41.486944,5.21,331
16.827917,-61.775278,5.37,332
18.069583,79.673889,5.64,333
17.147500,-10.182222,3.45,334
17.375833,47.241944,4.25,335
17.663750,68.778611,5.29,336
17.432917,35.620556,2.06,337
17.096250,-55.245833,3.92,338
17.455000,19.658611,5.55,339
17.578333,42.081389,5.65,340
17.580833,25.457778,5.80,341
17.856667,64.202778,5.55,342
17.775833,55.149722,4.33,343
17.547917,15.674167,6.06,344
17.922500,65.018889,5.57,345
17.550000,-8.906111,6.40,346
17.640000,2.445556,5.95,347
17.792917,37.724167,5.81,348
17.778333,31.424722,5.16,349
17.530833,-57.694444,6.41,350
17.863333,21.034722,4.66,351
17.915000,30.089722,4.51,352
17.931250,-2.251111,5.94,353
18.291250,61.705833,6.41,354
18.141667,45.337778,6.11,355
18.247917,30.064167,6.19,356
19.127917,79.910000,6.26,357
18.097500,-30.802222,6.52,358
18.189167,-37.856389,5.92,359
18.437083,24.583611,4.65,360
18.432917,7.575278,5.24,361
18.438750,7.578333,6.30,362
18.520833,28.529722,6.43,363
18.531667,16.133611,5.98,364
19.050417,71.743889,7.83,365
18.600000,-7.923056,5.13,366
18.676667,6.995278,6.03,367
18.705000,-0.973889,5.70,368
19.102083,48.082222,6.61,369
18.796250,-45.531389,4.96,370
19.078333,33.114722,6.02,371
19.271250,44.901944,6.34,372
19.151250,-2.500278,5.41,373
19.350417,31.744722,6.73,374
20.081250,77.570556,6.31,375
19.542500,47.419722,6.25,376
18.942083,-68.876111,4.86,377
19.450000,3.614444,5.16,378
19.695833,37.386111,6.46,379
19.265000,-66.398056,6.24,380
20.496250,76.238889,6.38,381
20.020417,58.231667,4.98,382
19.866667,27.264167,4.76,383
20.271667,64.658333,6.34,384
19.951250,-0.508889,5.87,385
20.945000,78.725833,6.07,386
20.143750,-3.246944,6.23,387
20.115833,-11.238889,6.15,388
20.280833,28.738056,5.23,389
20.585000,45.528889,4.88,390
20.840000,58.143056,6.45,391
20.654167,1.726389,6.20,392
20.645000,-0.449722,6.49,393
20.627083,-19.081389,6.35,394
20.919167,37.715000,5.58,395
20.906250,34.245833,6.29,396
20.853750,20.468889,5.97,397
21.443750,70.980000,6.49,398
21.483333,68.130000,4.74,399
20.879167,-30.945556,5.84,400
21.010417,-8.007500,6.21,401
21.005833,-8.183333,3.60,402
21.454167,60.235278,2.68,403
21.085833,-6.914722,5.91,404
21.165833,-15.660278,6.14,405
21.202917,-2.848611,6.15,406
21.398750,23.511667,6.18,407
21.170000,-41.492500,5.42,408
21.577500,43.457778,5.96,409
21.536250,34.579722,6.31,410
21.174583,-44.528333,6.26,411
21.405000,-14.598889,4.90,412
21.563750,19.172222,5.38,413
21.673750,19.240278,5.50,414
21.775833,34.377500,6.27,415
21.613750,-0.398611,6.41,416
21.914167,45.406667,4.83,417
21.860833,41.100556,6.46,418
21.722917,3.535278,6.58,419
21.272083,-64.369444,5.93,420
21.715000,-13.056667,5.66,421
21.945833,40.335556,6.60,422
21.742083,-32.543056,5.79,423
37.952917,89.264167,2.02,424
21.944167,-10.901667,6.13,425
22.095417,7.961389,6.20,426
22.807500,70.264722,5.81,427
22.717917,66.098056,6.14,428
22.091250,-43.318333,3.41,429
22.525833,47.007222,5.27,430
22.180417,-33.763611,6.58,431
22.470417,18.355556,6.02,432
22.400417,-21.629444,5.12,433
22.546250,6.143889,4.84,434
22.376667,-46.756389,6.31,435
22.595417,-26.207778,5.93,436
22.870833,15.345833,3.62,437
23.031667,34.800000,6.39,438
23.357500,58.327500,5.70,439
22.812917,-49.072778,3.95,440
22.930417,-30.283333,5.82,441
23.482917,59.231944,4.71,442
22.912917,-45.575556,6.17,443
23.264583,-9.014722,6.59,444
23.233333,-36.865278,5.51,445
23.569167,37.237222,5.88,446
23.151250,-49.727778,6.28,447
23.428750,-7.025278,5.76,448
24.343750,74.300833,6.58,449
23.704583,18.460556,5.89,450
23.657500,-15.676111,5.63,451
23.968750,41.076389,6.38,452
23.711250,-31.892222,6.12,453
24.113333,48.722778,5.92,454
23.943333,14.661389,6.22,455
24.628750,73.040000,5.28,456
23.978333,17.433611,5.80,457
24.199167,41.405556,4.09,458
23.995833,-15.400278,5.42,459
23.813333,-58.139444,6.01,460
24.531667,57.977500,5.56,461
24.035000,-29.907500,5.69,462
24.274583,12.141667,5.57,463
24.498333,48.628333,3.57,464
24.632083,45.400000,6.36,465
24.407083,-9.403889,6.24,466
23.413333,-78.504722,6.11,467
24.186667,-58.270833,6.18,468
24.837500,44.386111,4.98,469
25.054583,53.868333,6.39,470
24.614167,-36.528333,5.94,471
24.428750,-57.236667,0.46,472
24.715833,-21.275278,5.58,473
24.708333,-25.021944,6.70,474
24.920000,16.405833,5.97,475
25.165833,43.297778,5.61,476
25.145000,40.576944,4.94,477
25.585417,68.043056,5.59,478
24.700833,-53.438889,6.84,479
25.732917,70.622500,5.18,480
25.512500,61.038333,6.71,481
25.574167,58.627778,6.37,482
25.446667,42.613611,4.95,483
25.326667,25.745833,6.17,484
25.413333,30.047222,5.99,485
24.947500,-56.198056,5.87,486
24.949167,-56.194722,5.76,487
25.743333,61.421667,6.34,488
25.357917,5.487500,4.44,489
25.514583,35.245556,5.64,490
25.832083,60.551111,5.78,491
25.436250,-11.324722,5.75,492
25.624167,20.268611,5.24,493
25.363750,-38.133056,6.17,494
25.818750,45.322222,6.34,495
25.915000,50.688611,4.07,496
25.535833,-32.326944,5.25,497
25.512500,-36.832500,5.72,498
26.074583,57.536389,6.21,499
25.681250,-3.690278,4.99,500
25.421250,-50.038889,6.64,501
26.192083,57.089167,6.25,502
25.958333,32.191667,6.34,503
26.110417,46.139722,6.35,504
25.450000,-60.789444,5.71,505
25.622083,-53.740556,5.52,506
25.978333,-4.765556,6.19,507
26.232500,20.083056,6.27,508
26.017083,-15.937500,3.50,509
26.348333,9.157778,4.26,510
26.936667,63.852222,5.63,511
24.481667,-82.975000,5.87,512
26.497083,-5.733333,5.34,513
26.411667,-25.052500,5.31,514
26.647083,17.413056,6.55,515
25.338750,-79.148333,6.33,516
26.504167,-27.349167,6.39,517
26.950000,46.229722,6.32,518
26.524167,-50.816389,5.49,519
26.526250,-53.521944,5.04,520
27.162083,37.952778,5.94,521
27.045417,16.955556,5.84,522
27.173333,32.690278,5.79,523
26.820000,-41.760000,6.18,524
24.366667,-84.769722,5.69,525
27.315417,47.896944,5.82,526
27.108333,3.685556,5.91,527
26.949167,-37.159722,6.32,528
27.737917,51.933333,5.90,529
27.535417,22.275278,5.86,530
27.396250,-10.686389,4.67,531
27.331250,-31.072778,6.34,532
27.997083,55.147500,5.52,533
27.716667,11.043333,5.94,534
27.453333,-38.403889,6.37,535
28.039167,50.792778,5.79,536
27.584167,-47.816389,6.14,537
28.211667,51.474722,6.26,538
27.865000,-10.335000,3.73,539
28.452083,55.598056,6.45,540
27.727083,-50.206111,5.94,541
28.598750,63.670000,3.38,542
28.322083,40.729722,5.40,543
28.270417,29.578889,3.41,544
28.382500,19.295833,4.83,545
28.382500,19.293611,4.75,546
28.217083,-16.929167,5.80,547
29.000000,68.685278,4.99,548
28.388750,3.187500,4.62,549
26.943750,-80.176667,6.06,550
28.724167,40.701944,6.24,551
28.739583,37.128333,6.26,552
28.660000,20.808056,2.64,553
28.346667,-38.594722,6.10,554
28.411667,-46.302500,4.41,555
28.976667,37.277778,5.89,556
29.038750,37.251667,5.67,557
28.591667,-42.496944,5.11,558
28.962500,23.577222,5.74,559
28.974167,1.849722,6.01,560
29.638750,61.698056,6.02,561
29.485000,41.694444,6.78,562
29.337917,17.817500,5.10,563
29.432500,27.804444,5.82,564
29.167500,-22.526944,4.85,565
28.989583,-51.608889,3.70,566
29.908333,64.621389,5.26,567
29.640000,49.204167,5.69,568
29.482083,23.596111,4.79,569
28.733750,-67.647222,4.69,570
28.943333,-60.861389,6.06,571
30.738333,77.916389,6.04,572
29.250417,-51.766111,6.10,573
29.291667,-47.385000,4.83,574
30.489167,70.906944,4.54,575
29.611250,-33.066667,6.35,576
29.898750,21.058333,5.87,577
29.857917,12.294722,6.09,578
30.793750,73.850556,6.23,579
30.858750,72.421389,3.98,580
31.280833,77.281389,5.38,581
30.038333,3.097222,5.88,582
29.942083,-20.824444,5.41,583
29.473333,-65.424722,6.37,584
30.001250,-21.077778,4.00,585
30.719583,64.901389,6.00,586
30.112083,-8.523611,5.51,587
29.911667,-42.030556,5.57,588
30.751250,64.390000,5.58,589
30.575417,54.487500,5.04,590
29.692500,-61.569722,2.86,591
31.380000,76.115000,5.22,592
28.960417,-78.348333,6.16,593
30.311250,-30.001667,5.35,594
30.511667,2.763611,5.23,595
30.511667,2.763611,4.33,596
32.355417,81.295833,6.05,597
31.167083,65.103333,6.52,598
30.741667,33.283889,5.50,599
29.921250,-66.066389,6.10,600
30.646667,13.476667,5.94,601
30.426667,-44.713611,5.14,602
30.975000,42.329722,2.26,603
30.977917,42.330833,4.84,604
30.913750,25.935556,5.63,605
30.617083,-29.665000,6.42,606
30.798750,0.128333,5.43,607
30.744167,-15.305833,5.86,608
30.927500,18.253333,6.21,609
30.950833,-0.340278,5.93,610
30.918750,-4.103611,5.62,611
31.122500,-29.296944,4.69,612
31.641250,22.648333,5.03,613
31.551250,8.247500,6.31,614
31.705000,25.704722,6.15,615
31.622083,0.035000,6.28,616
31.793333,23.462500,2.00,617
32.168750,58.423611,5.67,618
32.140000,44.459444,6.42,619
32.122083,37.859167,4.82,620
32.532500,53.843056,6.31,621
32.385833,34.987222,3.00,622
32.355417,25.939722,4.98,623
32.346250,17.224444,6.43,624
32.190417,-17.779444,6.10,625
33.338333,74.027778,6.29,626
32.870833,57.645833,6.36,627
32.720000,39.039444,5.63,628
32.723750,39.043056,6.10,629
32.395000,-24.345833,6.48,630
32.656667,19.500278,5.70,631
32.288750,-43.516667,5.85,632
32.800000,25.936944,6.02,633
32.854167,31.526389,6.23,634
32.837917,8.569722,5.63,635
32.520417,-43.815556,6.32,636
32.606667,-50.824444,6.12,637
32.842500,-10.052222,6.01,638
32.899167,-1.825278,5.93,639
33.621250,66.524444,6.07,640
33.422917,58.561111,6.44,641
33.092917,30.303056,4.94,642
33.305417,44.231667,4.83,643
33.156250,24.167778,5.96,644
33.401250,51.065833,5.31,645
33.200417,21.210833,5.27,646
33.510833,47.484167,6.06,647
33.263750,15.279722,5.71,648
33.250000,8.846667,4.37,649
33.197917,-2.393611,5.54,650
33.253750,-21.000278,5.86,651
33.227083,-30.723889,5.28,652
33.991250,47.811389,6.33,653
34.215417,57.055278,6.48,654
33.984167,33.358889,5.28,655
33.941667,25.783056,5.79,656
33.928333,25.043056,5.58,657
33.867917,-9.465556,6.55,658
33.633333,-41.166667,5.91,659
34.263333,34.224167,4.87,660
34.499583,57.899722,5.75,661
34.518750,57.516667,5.98,662
34.389167,44.306944,6.70,663
34.328750,33.847222,4.01,664
34.293333,23.767778,6.55,665
34.245833,-6.422222,5.51,666
33.561250,-67.841667,5.55,667
35.053750,64.337222,6.60,668
34.531250,19.901111,5.62,669
34.820000,47.380000,5.30,670
34.795417,46.472500,6.21,671
34.505833,1.757778,5.58,672
34.844583,48.955278,6.37,673
34.127500,-51.512222,3.56,674
34.737500,28.642500,5.03,675
34.741667,23.167778,6.46,676
34.905417,39.835000,6.63,677
33.868750,-67.746389,5.69,678
35.172500,47.310833,6.11,679
35.018333,30.188333,6.47,680
34.836250,-2.977500,3.04,681
35.242500,50.151389,5.59,682
34.743750,-25.945556,6.34,683
34.920000,-4.345556,6.50,684
35.589167,55.845556,5.17,685
34.852917,-41.848333,6.37,686
35.709583,41.396389,5.82,687
34.976250,-55.944722,5.81,688
35.485833,0.395833,5.28,689
35.965833,55.364444,6.28,690
35.551667,-0.885000,5.42,691
35.505833,-10.777778,5.46,692
35.520833,-17.662222,5.87,693
36.103750,50.006667,5.19,694
35.635833,-23.816389,5.20,695
36.316667,56.610000,6.25,696
35.740833,-18.354444,6.22,697
35.549167,-43.200000,6.31,698
36.405833,50.278611,4.71,699
35.777083,-37.576389,6.53,700
35.727500,-51.092222,5.92,701
36.204167,10.610556,5.47,702
36.083750,-25.847500,6.44,703
36.243333,-2.780000,6.33,704
35.437083,-68.659444,4.09,705
36.140833,-40.840556,6.18,706
37.266667,67.402500,4.52,707
36.487500,-12.290556,4.89,708
36.965833,50.569722,6.12,709
36.501250,-15.341111,5.83,710
36.779167,27.013333,6.18,711
36.865417,31.801389,5.54,712
36.646667,-20.042778,5.88,713
36.224583,-60.311944,5.35,714
35.717917,-73.645833,5.01,715
37.354167,55.536389,6.51,716
37.041667,29.669444,5.29,717
37.039583,8.460000,4.28,718
37.000000,1.960833,6.45,719
37.202083,29.931944,5.89,720
36.746250,-47.703889,4.25,721
36.359583,-66.494722,6.41,722
37.306667,23.468889,6.19,723
37.007083,-33.811111,5.14,724
37.397083,9.565833,6.07,725
37.569167,33.833889,6.25,726
37.147500,-31.102500,6.11,727
37.635000,25.235000,5.92,728
37.660000,19.855278,6.15,729
37.480833,-22.682778,6.77,730
37.726667,17.703889,6.23,731
37.688333,0.255278,6.00,732
37.557500,-25.186389,6.51,733
37.018333,-64.299722,6.37,734
37.636667,-22.545556,6.10,735
38.025833,36.147222,5.15,736
37.875417,2.267222,5.25,737
38.218750,34.542500,5.83,738
38.039167,-1.035000,5.35,739
38.021667,-15.244722,4.75,740
38.225417,15.034722,6.04,741
38.061667,-36.427500,6.30,742
39.508333,72.818333,5.16,743
38.279167,-34.650000,5.90,744
38.417500,-20.001944,6.21,745
38.866250,39.664444,6.36,746
39.400417,65.745556,5.78,747
38.911667,37.312222,5.71,748
38.461250,-28.232500,4.90,749
38.945000,34.687500,5.35,750
38.767083,7.471389,6.18,751
38.677917,-7.859444,5.75,752
39.020417,6.886944,5.82,753
38.968750,5.593333,4.86,754
38.477500,-51.093611,6.24,755
39.238333,38.732778,5.90,756
39.178750,31.607500,6.10,757
39.260417,34.263889,5.30,758
39.000000,-7.831667,5.53,759
39.336667,39.895833,6.54,760
39.276667,32.891944,6.25,761
38.390000,-62.586944,6.77,762
39.157917,12.447500,5.68,763
39.240417,24.648333,7.09,764
39.252083,24.647500,6.50,765
39.146250,7.729722,5.81,766
39.038750,-30.044722,5.75,767
39.574167,37.726667,6.18,768
39.615833,38.089444,6.30,769
39.503333,7.695278,6.39,770
39.424167,-3.396111,5.65,771
39.244167,-34.578333,5.79,772
39.704167,21.961389,5.43,773
41.948333,81.448333,5.78,774
39.653750,3.443056,6.21,775
37.918750,-79.109444,5.28,776
39.577917,-30.194167,5.83,777
39.351667,-52.543056,5.31,778
